ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000382;0,01;0,19;5;0,6;;;;;;Sim/B/B01 ;-0,06 (0,35 | 1 | 0) 
P000383;3,02;0,18;9;0,67;;;;;;Sim/C/C07 Sim/C/C10 ;2,98 (0,43 | 1 | 0) 2,96 (0,33 | 2 | 0) 
P000384;-2,04;0,19;7;0,29;Sim/A/A02;-2,14;0,3;3;0;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,14 (0,3 | 3 | 0) -2,04 (8,49 | 1 | 0) -2,04 (83,41 | 1 | 0) 
P000385;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000386;2,85;0,22;8;0,63;;;;;;Sim/C/C10 ;2,81 (0,45 | 2 | 0) 
P000387;3,36;0,21;8;0,88;;;;;;Sim/C/C10 ;3,24 (0,25 | 2 | 0,5) 
P000388;0,58;0,18;5;0,6;;;;;;Sim/B/B03 ;0,47 (0,41 | 1 | 0) 
P000389;-2,04;0,19;7;0,29;Sim/A/A02;-2,14;0,3;3;0;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,14 (0,3 | 3 | 0) -2,04 (8,49 | 1 | 0) -2,04 (83,41 | 1 | 0) 
P000390;5,07;0,24;12;0,92;Sim/C/C08;5,05;0,24;3;0,67;Sim/C/C08 ;5,05 (0,24 | 3 | 0,67) 
P000391;-2,78;0,19;12;0,33;Sim/A/A02;-2,69;0,32;4;0,25
P000391;-2,78;0,19;12;0,33;Sim/A/A05;-2,85;0,25;4;0,25;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,85 (0,25 | 4 | 0,25) -2,78 (67,88 | 1 | 0) -2,78 (771,66 | 1 | 0) 
P000392;0,13;0,18;6;0,67;;;;;;Sim/B/B01 Sim/B/B02 ;0,04 (0,34 | 1 | 0) 0,08 (0,44 | 1 | 0) 
P000393;0,7;0,19;6;0,5;Sim/B/B03;0,81;0,26;3;0,33;Sim/C/C03 ;0,6 (0,25 | 2 | 0,5) 
P000394;2,85;0,22;8;0,63;;;;;;Sim/C/C10 ;2,81 (0,45 | 2 | 0) 
P000395;-1,89;0,2;7;0,29;Sim/A/A02;-1,92;0,25;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,92 (0,25 | 3 | 0,33) -1,91 (0,54 | 1 | 0) -1,89 (5,59 | 1 | 0) -1,89 (53,28 | 1 | 0) 
P000396;-2,88;0,25;8;0,13;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,88 (3,9 | 2 | 0) -2,88 (87,63 | 1 | 0) -2,88 (1014,31 | 1 | 0) 
P000397;1,8;0,29;7;0,71;Sim/B/B03;1,85;0,61;3;1;Sim/B/B02 ;1,68 (0,47 | 2 | 0) 
P000398;2,18;0,28;8;0,63;Sim/B/B02;2,13;0,31;3;0,33;Sim/B/B02 Sim/B/B04 ;2,13 (0,31 | 3 | 0,33) 2,17 (1,1 | 1 | 0) 
P000399;0,3;0,21;6;0,83;;;;;;Sim/B/B01 ;-0,06 (0,36 | 1 | 0) 
P000400;3,26;0,16;10;0,8;;;;;;Sim/C/C10 ;3,1 (0,27 | 2 | 0) 
P000401;-1,15;0,17;7;0,29;;;;;;Sim/A/A06 Sim/B/B01 Sim/C/C01 ;-1,19 (0,41 | 2 | 0) -1,15 (6,04 | 1 | 0) -1,19 (0,45 | 1 | 0) 
P000402;2,6;0,25;7;0,71;;;;;;Sim/B/B04 ;2,49 (0,37 | 2 | 0) 
P000403;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000404;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000405;1,1;0,17;9;0,44;Sim/B/B01;0,51;0,52;3;0,33
P000405;1,1;0,17;9;0,44;Sim/B/B03;1,4;0,25;4;0,75;Sim/A/A02 Sim/B/B01 ;1,04 (0,43 | 1 | 0) 0,51 (0,52 | 3 | 0,33) 
P000406;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000407;-3,55;0,29;10;0,2;Sim/A/A01;-3,53;0,31;3;0,67
P000407;-3,55;0,29;10;0,2;Sim/A/A05;-3,56;1,06;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,55 (27,59 | 2 | 0) -3,56 (1,06 | 3 | 0) -3,55 (564,21 | 1 | 0) -3,55 (7441,77 | 1 | 0) 
P000408;4,71;0,18;13;0,77;Sim/C/C08;4,64;0,22;4;0,25;Sim/C/C08 ;4,64 (0,22 | 4 | 0,25) 
P000409;-1,15;0,17;7;0,29;;;;;;Sim/A/A06 Sim/B/B01 Sim/C/C01 ;-1,18 (0,4 | 2 | 0) -1,15 (5,92 | 1 | 0) -1,18 (0,44 | 1 | 0) 
P000410;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000411;-2,42;0,2;9;0,33;Sim/A/A02;-2,52;0,39;3;0
P000411;-2,42;0,2;9;0,33;Sim/A/A05;-2,23;0,25;4;0,75;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,52 (0,39 | 3 | 0) -2,42 (24,4 | 1 | 0) -2,42 (258,15 | 1 | 0) 
P000412;-0,56;0,17;6;0,33;;;;;;Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-0,57 (1,08 | 1 | 0) -0,6 (0,43 | 1 | 0) -0,59 (0,5 | 1 | 0) 
P000413;0,34;0,18;6;0,33;Sim/C/C03;0,44;0,23;3;0,33;Sim/B/B02 Sim/B/B03 ;0,29 (0,42 | 1 | 0) 0,32 (0,55 | 1 | 0) 
P000414;-0,92;0,18;6;0,5;;;;;;Sim/A/A06 Sim/B/B01 ;-1,01 (0,3 | 2 | 0) -0,92 (3,03 | 1 | 0) 
P000415;3,02;0,18;9;0,67;;;;;;Sim/C/C07 Sim/C/C10 ;2,98 (0,43 | 1 | 0) 2,96 (0,33 | 2 | 0) 
P000416;2,37;0,3;7;0,71;Sim/B/B02;2,42;0,34;3;0,67;Sim/B/B04 ;2,34 (0,7 | 1 | 0) 
P000417;-5,3;0,47;25;0,08;Sim/A/A01;-5,42;0,84;6;0
P000417;-5,3;0,47;25;0,08;Sim/A/A03;-5,05;0,47;12;0,17;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-5,42 (0,84 | 6 | 0) -5,3 (4607,89 | 2 | 0) -5,3 (59,15 | 3 | 0) -5,3 (73321,25 | 1 | 0) -5,3 (1360612,69 | 1 | 0) 
P000418;-2,88;0,25;8;0,13;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,88 (3,9 | 2 | 0) -2,88 (87,63 | 1 | 0) -2,88 (1014,31 | 1 | 0) 
P000419;-2,04;0,19;7;0,29;Sim/A/A02;-2,14;0,3;3;0;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,14 (0,3 | 3 | 0) -2,04 (8,49 | 1 | 0) -2,04 (83,41 | 1 | 0) 
P000420;-1,43;0,22;6;0,33;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,44 (1,62 | 1 | 0) -1,43 (13,83 | 1 | 0) 
P000421;4,22;0,21;10;0,9;Sim/C/C06;4,19;0,22;3;0,67;Sim/C/C06 ;4,19 (0,22 | 3 | 0,67) 
P000422;4,69;0,2;12;0,83;;;;;;Sim/C/C08 ;4,61 (0,32 | 2 | 0) 
P000423;-3,55;0,29;10;0,2;Sim/A/A01;-3,53;0,31;3;0,67
P000423;-3,55;0,29;10;0,2;Sim/A/A05;-3,56;1,06;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,55 (27,59 | 2 | 0) -3,56 (1,06 | 3 | 0) -3,55 (564,21 | 1 | 0) -3,55 (7441,77 | 1 | 0) 
P000424;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000425;2,18;0,28;8;0,63;Sim/B/B02;2,13;0,31;3;0,33;Sim/B/B02 Sim/B/B04 ;2,13 (0,31 | 3 | 0,33) 2,17 (1,1 | 1 | 0) 
P000426;-1,67;0,22;6;0,33;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,74 (0,4 | 1 | 0) -1,67 (3,07 | 1 | 0) -1,67 (27,96 | 1 | 0) 
P000427;-1,89;0,2;7;0,29;Sim/A/A02;-1,92;0,25;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,92 (0,25 | 3 | 0,33) -1,91 (0,54 | 1 | 0) -1,89 (5,59 | 1 | 0) -1,89 (53,28 | 1 | 0) 
P000428;-4,64;0,21;13;0,08;Sim/A/A01;-4,49;0,25;3;0,33
P000428;-4,64;0,21;13;0,08;Sim/A/A03;-4,72;0,36;3;0;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,64 (682,76 | 2 | 0) -4,72 (0,36 | 3 | 0) -4,64 (13,07 | 3 | 0) -4,64 (11919,25 | 1 | 0) -4,64 (194720,34 | 1 | 0) 
P000429;3,02;0,18;9;0,67;;;;;;Sim/C/C07 Sim/C/C10 ;2,98 (0,43 | 1 | 0) 2,96 (0,33 | 2 | 0) 
P000430;5,35;0,34;15;0,93;Sim/C/C08;5,25;0,31;4;0,75
P000430;5,35;0,34;15;0,93;Sim/C/C09;5,44;0,79;3;1;Sim/C/C08 ;5,25 (0,31 | 4 | 0,75) 
P000431;3,36;0,21;8;0,88;;;;;;Sim/C/C10 ;3,24 (0,25 | 2 | 0,5) 
P000432;3,89;0,17;11;0,73;Sim/C/C06;3,78;0,26;3;0;Sim/C/C06 ;3,78 (0,26 | 3 | 0) 
P000433;6,69;1,09;25;1;Sim/C/C08;6,06;0,97;8;1
P000433;6,69;1,09;25;1;Sim/C/C09;6;1,06;6;1;;
P000434;2,37;0,3;7;0,71;Sim/B/B02;2,42;0,34;3;0,67;Sim/B/B04 ;2,34 (0,7 | 1 | 0) 
P000435;-7,38;1,66;25;0,04;;;;;;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-7,72 (3,28 | 8 | 0) -7,38 (2022987,75 | 2 | 0) -7,51 (6,56 | 4 | 0) -7,38 (24195890,67 | 1 | 0) -7,38 (674379655,36 | 1 | 0) 
P000436;0,86;0,19;6;0,67;;;;;;Sim/B/B01 Sim/B/B03 ;0,53 (0,54 | 2 | 0,5) 0,81 (0,27 | 2 | 0,5) 
P000437;2,18;0,28;8;0,63;Sim/B/B02;2,13;0,31;3;0,33;Sim/B/B02 Sim/B/B04 ;2,13 (0,31 | 3 | 0,33) 2,17 (1,1 | 1 | 0) 
P000438;-3,25;0,32;10;0,2;Sim/A/A02;-3,29;0,77;3;0
P000438;-3,25;0,32;10;0,2;Sim/A/A05;-3,31;0,61;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,77 | 3 | 0) -3,31 (0,61 | 3 | 0) -3,25 (246,42 | 1 | 0) -3,25 (3066,76 | 1 | 0) 
P000439;2,79;0,21;8;0,75;Sim/B/B04;2,7;0,25;3;0,33;Sim/B/B04 ;2,7 (0,25 | 3 | 0,33) 
P000440;-5,62;0,67;25;0,08;Sim/A/A01;-5,47;0,82;9;0,11
P000440;-5,62;0,67;25;0,08;Sim/A/A03;-5,79;1,02;9;0,11;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-5,62 (11866,06 | 2 | 0) -5,79 (1,02 | 9 | 0,11) -5,62 (124,55 | 3 | 0) -5,62 (180428,21 | 1 | 0) -5,62 (3566486,45 | 1 | 0) 
P000441;-3,25;0,32;10;0,2;Sim/A/A02;-3,29;0,77;3;0
P000441;-3,25;0,32;10;0,2;Sim/A/A05;-3,31;0,61;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,77 | 3 | 0) -3,31 (0,61 | 3 | 0) -3,25 (246,42 | 1 | 0) -3,25 (3066,76 | 1 | 0) 
P000442;2,6;0,25;7;0,71;;;;;;Sim/B/B04 ;2,49 (0,37 | 2 | 0) 
P000443;-4,63;0,18;20;0,2;Sim/A/A01;-4,75;0,28;4;0
P000443;-4,63;0,18;20;0,2;Sim/A/A03;-4,4;0,19;9;0,44;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,75 (0,28 | 4 | 0) -4,63 (663,58 | 2 | 0) -4,63 (12,78 | 3 | 0) -4,63 (11600,46 | 1 | 0) -4,63 (189152,36 | 1 | 0) 
P000444;-1,88;0,2;7;0,29;Sim/A/A02;-1,9;0,25;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,9 (0,25 | 3 | 0,33) -1,9 (0,53 | 1 | 0) -1,88 (5,45 | 1 | 0) -1,88 (51,84 | 1 | 0) 
P000445;3,51;0,19;9;0,78;;;;;;Sim/C/C05 Sim/C/C07 ;3,43 (0,37 | 1 | 0) 3,48 (0,5 | 1 | 0) 
P000446;2,37;0,3;7;0,71;Sim/B/B02;2,42;0,34;3;0,67;Sim/B/B04 ;2,34 (0,7 | 1 | 0) 
P000447;-1,67;0,22;6;0,33;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,74 (0,4 | 1 | 0) -1,67 (3,07 | 1 | 0) -1,67 (27,96 | 1 | 0) 
P000448;1,97;0,27;9;0,56;Sim/B/B02;2,13;0,31;3;0,33
P000448;1,97;0,27;9;0,56;Sim/B/B03;2;0,81;3;1;Sim/B/B01 Sim/B/B04 ;0,7 (0,97 | 2 | 0,5) 1,97 (1,99 | 1 | 0) 
P000449;3,02;0,18;9;0,67;;;;;;Sim/C/C07 Sim/C/C10 ;2,98 (0,43 | 1 | 0) 2,96 (0,33 | 2 | 0) 
P000450;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000451;-2,42;0,19;10;0,4;Sim/A/A02;-2,16;0,4;3;0,33
P000451;-2,42;0,19;10;0,4;Sim/A/A05;-2,49;0,2;5;0,6;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,49 (0,2 | 5 | 0,6) -2,42 (24,89 | 1 | 0) -2,42 (263,72 | 1 | 0) 
P000452;-1,16;0,16;8;0,25;Sim/A/A06;-1,02;0,21;4;0,25;Sim/A/A04 Sim/B/B01 ;-1,25 (0,27 | 2 | 0) -1,16 (6,21 | 1 | 0) 
P000453;3,5;0,17;10;0,7;;;;;;Sim/C/C06 Sim/C/C07 Sim/C/C10 ;3,46 (0,44 | 1 | 0) 3,47 (0,51 | 1 | 0) 3,43 (0,25 | 2 | 0,5) 
P000454;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000455;0,58;0,18;5;0,6;;;;;;Sim/B/B03 ;0,47 (0,41 | 1 | 0) 
P000456;3,77;0,2;10;0,7;;;;;;Sim/C/C05 Sim/C/C06 ;3,71 (0,43 | 1 | 0) 3,71 (0,39 | 2 | 0) 
P000457;3,51;0,19;9;0,78;;;;;;Sim/C/C05 Sim/C/C07 ;3,43 (0,37 | 1 | 0) 3,48 (0,5 | 1 | 0) 
P000458;-0,72;0,18;6;0,5;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A07 Sim/B/B01 ;-0,76 (0,41 | 1 | 0) -0,72 (1,68 | 1 | 0) 
P000459;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000460;-3,8;0,23;11;0,18;Sim/A/A01;-3,87;0,27;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,87 (0,27 | 3 | 0,33) -3,8 (58,4 | 2 | 0) -3,81 (1,85 | 3 | 0) -3,8 (1150,76 | 1 | 0) -3,8 (15956,27 | 1 | 0) 
P000461;1,27;0,23;5;0,8;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B03 ;1,18 (0,26 | 3 | 0,67) 
P000462;-2,08;0,18;10;0,4;Sim/A/A02;-2,01;0,23;5;0,4
P000462;-2,08;0,18;10;0,4;Sim/A/A05;-2,17;0,26;3;0,67;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,17 (0,26 | 3 | 0,67) -2,08 (9,59 | 1 | 0) -2,08 (94,95 | 1 | 0) 
P000463;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000464;1,8;0,29;7;0,71;Sim/B/B03;1,85;0,61;3;1;Sim/B/B02 ;1,68 (0,47 | 2 | 0) 
P000465;-6,11;0,94;25;0,08;Sim/A/A01;-5,73;1,11;9;0,11
P000465;-6,11;0,94;25;0,08;Sim/A/A03;-6,5;1,46;9;0,11;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-6,11 (49729,67 | 2 | 0) -6,5 (1,46 | 9 | 0,11) -6,11 (384,05 | 3 | 0) -6,11 (706347,41 | 1 | 0) -6,11 (15364900,6 | 1 | 0) 
P000466;-0,92;0,18;6;0,5;;;;;;Sim/A/A06 Sim/B/B01 ;-1,01 (0,3 | 2 | 0) -0,92 (3,03 | 1 | 0) 
P000467;-0,46;0,18;5;0,4;;;;;;Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-0,47 (0,83 | 1 | 0) -0,52 (0,38 | 1 | 0) -0,5 (0,42 | 1 | 0) 
P000468;-2,04;0,19;7;0,29;Sim/A/A02;-2,14;0,3;3;0;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,14 (0,3 | 3 | 0) -2,04 (8,49 | 1 | 0) -2,04 (83,41 | 1 | 0) 
P000469;6,69;1,09;25;1;Sim/C/C08;6,06;0,97;8;1
P000469;6,69;1,09;25;1;Sim/C/C09;6;1,06;6;1;;
P000470;-4,75;0,22;16;0,13;Sim/A/A01;-4,86;0,34;4;0
P000470;-4,75;0,22;16;0,13;Sim/A/A03;-4,48;0,23;5;0,4;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,86 (0,34 | 4 | 0) -4,75 (926,32 | 2 | 0) -4,75 (16,65 | 3 | 0) -4,75 (15932,12 | 1 | 0) -4,75 (265629,19 | 1 | 0) 
P000471;-0,46;0,18;5;0,4;;;;;;Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-0,47 (0,83 | 1 | 0) -0,52 (0,38 | 1 | 0) -0,5 (0,42 | 1 | 0) 
P000472;0,88;0,22;5;0,6;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B03 ;0,81 (0,26 | 3 | 0,33) 
P000473;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000474;0,56;0,17;7;0,43;Sim/B/B03;0,81;0,26;3;0,33;Sim/C/C03 ;0,45 (0,27 | 2 | 0) 
P000475;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000476;-2,04;0,19;7;0,29;Sim/A/A02;-2,14;0,3;3;0;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,14 (0,3 | 3 | 0) -2,04 (8,49 | 1 | 0) -2,04 (83,41 | 1 | 0) 
P000477;-0,92;0,18;6;0,5;;;;;;Sim/A/A06 Sim/B/B01 ;-1,01 (0,3 | 2 | 0) -0,92 (3,03 | 1 | 0) 
P000478;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000479;-3,84;0,23;11;0,18;Sim/A/A01;-3,93;0,28;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,93 (0,28 | 3 | 0,33) -3,84 (65,05 | 2 | 0) -3,84 (2,02 | 3 | 0) -3,84 (1274,84 | 1 | 0) -3,84 (17804,28 | 1 | 0) 
P000480;-2,69;0,2;9;0,22;Sim/A/A02;-2,74;0,45;3;0
P000480;-2,69;0,2;9;0,22;Sim/A/A05;-2,61;0,22;4;0,5;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,74 (0,45 | 3 | 0) -2,69 (52,37 | 1 | 0) -2,69 (584,67 | 1 | 0) 
P000481;-2,04;0,19;7;0,29;Sim/A/A02;-2,14;0,3;3;0;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,14 (0,3 | 3 | 0) -2,04 (8,49 | 1 | 0) -2,04 (83,41 | 1 | 0) 
P000482;-1,01;0,16;7;0,43;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,1 (0,24 | 2 | 0,5) -1,07 (0,32 | 2 | 0) -1,01 (3,99 | 1 | 0) 
P000483;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000484;-5,93;0,84;25;0,08;Sim/A/A03;-5,45;0,83;9;0,22;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-6,23 (1,64 | 9 | 0) -5,93 (29582,03 | 2 | 0) -5,93 (255,38 | 3 | 0) -5,93 (430641,97 | 1 | 0) -5,93 (9048022,87 | 1 | 0) 
P000485;-0,92;0,18;6;0,5;;;;;;Sim/A/A06 Sim/B/B01 ;-1,01 (0,3 | 2 | 0) -0,92 (3,03 | 1 | 0) 
P000486;0,88;0,22;5;0,6;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B03 ;0,81 (0,26 | 3 | 0,33) 
P000487;1,51;0,23;8;0,63;Sim/B/B03;1,36;0,27;3;0,67;Sim/B/B02 Sim/B/B03 ;1,47 (0,66 | 2 | 0) 1,36 (0,27 | 3 | 0,67) 
P000488;6,15;0,72;25;0,96;Sim/C/C08;6,38;1,25;9;1
P000488;6,15;0,72;25;0,96;Sim/C/C09;6,32;1,39;6;1;Sim/C/C05 ;5,6 (2,25 | 1 | 0) 
P000489;5,29;0,33;13;0,92;Sim/C/C08;5,4;0,45;3;1;Sim/C/C09 ;4,78 (0,39 | 2 | 0,5) 
P000490;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000491;2;0,28;7;0,71;Sim/B/B02;1,87;0,35;3;0,33;Sim/B/B02 ;1,87 (0,35 | 3 | 0,33) 
P000492;-2,17;0,2;8;0,25;Sim/A/A02;-2,29;0,31;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,29 (0,31 | 4 | 0,25) -2,17 (12,46 | 1 | 0) -2,17 (125,78 | 1 | 0) 
P000493;-3,55;0,29;10;0,2;Sim/A/A01;-3,53;0,31;3;0,67
P000493;-3,55;0,29;10;0,2;Sim/A/A05;-3,56;1,06;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,55 (27,59 | 2 | 0) -3,56 (1,06 | 3 | 0) -3,55 (564,21 | 1 | 0) -3,55 (7441,77 | 1 | 0) 
P000494;3,67;0,18;10;0,8;;;;;;Sim/C/C06 Sim/C/C07 ;3,6 (0,38 | 1 | 0) 3,62 (0,41 | 1 | 0) 
P000495;-2,69;0,2;9;0,22;Sim/A/A02;-2,74;0,45;3;0
P000495;-2,69;0,2;9;0,22;Sim/A/A05;-2,61;0,22;4;0,5;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,74 (0,45 | 3 | 0) -2,69 (52,37 | 1 | 0) -2,69 (584,67 | 1 | 0) 
P000496;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000497;-3,94;0,21;11;0,18;;;;;;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,04 (0,34 | 2 | 0) -3,94 (86,53 | 2 | 0) -3,94 (2,53 | 3 | 0) -3,94 (1672,15 | 1 | 0) -3,94 (23801,6 | 1 | 0) 
P000498;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000499;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000500;-1,43;0,22;6;0,33;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,44 (1,62 | 1 | 0) -1,43 (13,83 | 1 | 0) 
P000501;-3,25;0,32;10;0,2;Sim/A/A02;-3,29;0,77;3;0
P000501;-3,25;0,32;10;0,2;Sim/A/A05;-3,31;0,61;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,77 | 3 | 0) -3,31 (0,61 | 3 | 0) -3,25 (246,42 | 1 | 0) -3,25 (3066,76 | 1 | 0) 
P000502;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000503;-1,67;0,22;6;0,33;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,74 (0,4 | 1 | 0) -1,67 (3,07 | 1 | 0) -1,67 (27,96 | 1 | 0) 
P000504;-3,94;0,21;11;0,18;;;;;;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,04 (0,34 | 2 | 0) -3,94 (86,53 | 2 | 0) -3,94 (2,53 | 3 | 0) -3,94 (1672,15 | 1 | 0) -3,94 (23801,6 | 1 | 0) 
P000505;-2,38;0,22;8;0,25;Sim/A/A02;-2,16;0,4;3;0,33
P000505;-2,38;0,22;8;0,25;Sim/A/A05;-2,48;0,28;3;0,33;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,48 (0,28 | 3 | 0,33) -2,38 (21,93 | 1 | 0) -2,38 (230,34 | 1 | 0) 
