person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000241;inhere;Sim/A/A07;pp:;-3,3048241445513;from:;Sim/A:;-3,5785418027799
P000241;enact;Sim/A/A03;TP+TI:;8,2878563629566; >=4
P000241;enact;Sim/A/A05;TP+TI:;8,7686055956609; >=4
P000241;15;A01-18;"-3,81";"3,67";"1";"-3,51 (SE 0,26 bei 15 Fragen mit R/W-Rate 0,2)";"-3,51 (SE 0,26 bei 11 Fragen mit R/W-Rate 0,27)";"-3,49 (SE 0,27 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;16;A01-14;"-3,71";"3,42";"1";"-3,44 (SE 0,25 bei 16 Fragen mit R/W-Rate 0,25)";"-3,44 (SE 0,25 bei 12 Fragen mit R/W-Rate 0,33)";"-3,42 (SE 0,26 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;17;A01-08;"-3,38";"1,52";"0";"-3,48 (SE 0,24 bei 17 Fragen mit R/W-Rate 0,24)";"-3,48 (SE 0,24 bei 13 Fragen mit R/W-Rate 0,31)";"-3,47 (SE 0,25 bei 7 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;drop;Sim/A/A01;se_scale:;0,24938195966146; <=0,25;delta (pp):0,047714222956632; <=0,1
P000241;18;A05-07;"-2,84";"4,57";"0";"-3,49 (SE 0,23 bei 18 Fragen mit R/W-Rate 0,22)";"-3,49 (SE 0,23 bei 14 Fragen mit R/W-Rate 0,29)";"";"";"";"";"-3,51 (SE 1,05 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;19;A05-00;"-2,80";"3,46";"0";"-3,51 (SE 0,22 bei 19 Fragen mit R/W-Rate 0,21)";"-3,51 (SE 0,22 bei 15 Fragen mit R/W-Rate 0,27)";"";"";"";"";"-3,53 (SE 0,78 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;20;A05-15;"-2,85";"1,91";"0";"-3,53 (SE 0,22 bei 20 Fragen mit R/W-Rate 0,2)";"-3,53 (SE 0,22 bei 16 Fragen mit R/W-Rate 0,25)";"";"";"";"";"-3,57 (SE 0,7 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;21;A03-03;"-3,69";"3,13";"0";"-3,61 (SE 0,2 bei 21 Fragen mit R/W-Rate 0,19)";"-3,61 (SE 0,2 bei 17 Fragen mit R/W-Rate 0,24)";"";"";"-3,68 (SE 0,64 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;22;A03-04;"-4,07";"5,67";"1";"-3,6 (SE 0,2 bei 22 Fragen mit R/W-Rate 0,23)";"-3,6 (SE 0,2 bei 18 Fragen mit R/W-Rate 0,28)";"";"";"-3,84 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;23;A03-18;"-4,08";"5,07";"1";"-3,58 (SE 0,19 bei 23 Fragen mit R/W-Rate 0,26)";"-3,58 (SE 0,19 bei 19 Fragen mit R/W-Rate 0,32)";"";"";"-3,73 (SE 0,33 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;24;A03-13;"-3,89";"3,68";"1";"-3,55 (SE 0,19 bei 24 Fragen mit R/W-Rate 0,29)";"-3,55 (SE 0,19 bei 20 Fragen mit R/W-Rate 0,35)";"";"";"-3,61 (SE 0,33 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;25;A03-16;"-3,61";"2,64";"1";"-3,51 (SE 0,18 bei 25 Fragen mit R/W-Rate 0,32)";"-3,51 (SE 0,18 bei 21 Fragen mit R/W-Rate 0,38)";"";"";"-3,46 (SE 0,36 bei 5 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;26;A03-19;"-3,55";"1,21";"1";"-3,49 (SE 0,19 bei 26 Fragen mit R/W-Rate 0,35)";"-3,49 (SE 0,19 bei 22 Fragen mit R/W-Rate 0,41)";"";"";"-3,39 (SE 0,38 bei 6 Fragen mit R/W-Rate 0,83)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;27;A05-14;"-2,55";"2,32";"0";"-3,5 (SE 0,18 bei 27 Fragen mit R/W-Rate 0,33)";"-3,5 (SE 0,18 bei 23 Fragen mit R/W-Rate 0,39)";"";"";"";"";"-3,53 (SE 0,61 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;28;A05-02;"-2,64";"4,98";"0";"-3,5 (SE 0,18 bei 28 Fragen mit R/W-Rate 0,32)";"-3,5 (SE 0,18 bei 24 Fragen mit R/W-Rate 0,38)";"";"";"";"";"-3,54 (SE 0,58 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;29;A02-09;"-2,49";"4,64";"0";"-3,5 (SE 0,18 bei 29 Fragen mit R/W-Rate 0,31)";"-3,5 (SE 0,18 bei 25 Fragen mit R/W-Rate 0,36)";"";"-3,51 (SE 0,93 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;deact;Sim/A/A02;TP+TI:;1,6546797840215; <4
P000241;30;A05-18;"-3,16";"0,56";"1";"-3,49 (SE 0,18 bei 30 Fragen mit R/W-Rate 0,33)";"-3,49 (SE 0,18 bei 26 Fragen mit R/W-Rate 0,38)";"";"";"";"";"-4,01 (SE 1,07 bei 6 Fragen mit R/W-Rate 0,17)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;deact;Sim/A/A05;TP+TI:;1,3981874035444; <4
P000241;31;A03-07;"-3,97";"2,16";"1";"-3,47 (SE 0,18 bei 31 Fragen mit R/W-Rate 0,35)";"-3,47 (SE 0,18 bei 27 Fragen mit R/W-Rate 0,41)";"";"";"-3,32 (SE 0,39 bei 7 Fragen mit R/W-Rate 0,86)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;32;A06-19;"-1,05";"1,10";"0";"-3,48 (SE 0,18 bei 32 Fragen mit R/W-Rate 0,34)";"-3,48 (SE 0,18 bei 28 Fragen mit R/W-Rate 0,39)";"";"";"";"";"";"-3,48 (SE 3,69 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;33;A06-16;"-1,01";"1,35";"0";"-3,48 (SE 0,18 bei 33 Fragen mit R/W-Rate 0,33)";"-3,48 (SE 0,18 bei 29 Fragen mit R/W-Rate 0,38)";"";"";"";"";"";"-3,48 (SE 2,73 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;34;A06-00;"-0,94";"1,35";"0";"-3,48 (SE 0,18 bei 34 Fragen mit R/W-Rate 0,32)";"-3,48 (SE 0,18 bei 30 Fragen mit R/W-Rate 0,37)";"";"";"";"";"";"-3,48 (SE 2,3 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;deact;Sim/A/A06;TP+TI:;0,38013438102286; <4
P000241;35;B01-05;"-1,11";"2,03";"0";"-3,48 (SE 0,18 bei 35 Fragen mit R/W-Rate 0,31)";"";"";"";"";"";"";"";"";"-3,48 (SE 5,39 bei 5 Fragen mit R/W-Rate 0)";"-3,48 (SE 5,39 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;deact;Sim/B;TP+TI:;0,15325062749967; <4
P000241;36;B01-14;"-0,52";"0,44";"0";"-3,48 (SE 0,18 bei 36 Fragen mit R/W-Rate 0,31)";"";"";"";"";"";"";"";"";"-3,49 (SE 3,88 bei 6 Fragen mit R/W-Rate 0)";"-3,49 (SE 3,88 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;deact;Sim/B/B01;TP+TI:;0,14348899692846; <4
P000241;37;A03-11;"-3,75";"0,56";"0";"-3,49 (SE 0,18 bei 37 Fragen mit R/W-Rate 0,3)";"-3,49 (SE 0,18 bei 31 Fragen mit R/W-Rate 0,35)";"";"";"-3,37 (SE 0,37 bei 8 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;38;A03-15;"-3,93";"0,82";"0";"-3,51 (SE 0,18 bei 38 Fragen mit R/W-Rate 0,29)";"-3,5 (SE 0,18 bei 32 Fragen mit R/W-Rate 0,34)";"";"";"-3,43 (SE 0,34 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;39;A03-14;"-4,09";"3,32";"1";"-3,49 (SE 0,17 bei 39 Fragen mit R/W-Rate 0,31)";"-3,49 (SE 0,18 bei 33 Fragen mit R/W-Rate 0,36)";"";"";"-3,39 (SE 0,34 bei 10 Fragen mit R/W-Rate 0,7)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000241;drop;Sim/A/A03;N_scale:;10; >=10
P000241;end;keine Skala übrig
P000241;RESULT;;;;pp;-3,49;-3,49;-3,47;-3,5;-3,39;"";-4,01;-3,5;"";-3,5;-3,5;-3,49;"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,17;0,18;0,25;0,91;0,34;"";1,07;2,32;"";3,91;3,91;1917,01;"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,31;0,36;0,57;0;0,7;"";0,17;0;"";0;0;0;"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;39;33;7;5;10;"";6;5;"";6;5;1;"";"";"";"";"";"";"";"";"";"";"";"";""

P000242
P000242;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000242;enact;Sim/B;TP+TI:;41,110175452158; >=4
P000242;enact;Sim/B/B01;TP+TI:;14,256090342932; >=4
P000242;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000242;enact;Sim/B/B03;TP+TI:;31,968214676712; >=4
P000242;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000242;4;B02-12;"2,06";"5,24";"1";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"2,6 (SE 0,83 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000242;enact;Sim/B/B02;TP+TI:;8,0092228024158; >=4
P000242;5;B02-07;"2,61";"4,31";"1";"3,18 (SE 0,83 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"3,18 (SE 0,83 bei 5 Fragen mit R/W-Rate 1)";"";"3,18 (SE 0,83 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000242;6;C10-09;"3,16";"5,89";"1";"3,63 (SE 0,67 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,6 (SE 0,67 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"3,6 (SE 0,67 bei 1 Fragen mit R/W-Rate 1)"
P000242;enact;Sim/C;TP+TI:;61,95654093146; >=4
P000242;enact;Sim/C/C10;TP+TI:;41,749225039963; >=4
P000242;7;C06-14;"3,69";"5,49";"0";"3,44 (SE 0,31 bei 7 Fragen mit R/W-Rate 0,86)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,42 (SE 0,32 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"3,35 (SE 0,54 bei 1 Fragen mit R/W-Rate 0)";"";"";"";""
P000242;enact;Sim/C/C06;TP+TI:;17,119431656394; >=4
P000242;8;C10-00;"3,33";"5,95";"1";"3,56 (SE 0,25 bei 8 Fragen mit R/W-Rate 0,88)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,55 (SE 0,26 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"3,63 (SE 0,4 bei 2 Fragen mit R/W-Rate 1)"
P000242;9;C07-15;"3,60";"5,46";"1";"3,7 (SE 0,23 bei 9 Fragen mit R/W-Rate 0,89)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,7 (SE 0,23 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"3,78 (SE 0,41 bei 1 Fragen mit R/W-Rate 1)";"";"";""
P000242;enact;Sim/C/C07;TP+TI:;35,509543702998; >=4
P000242;10;C07-09;"4,02";"5,23";"1";"3,92 (SE 0,24 bei 10 Fragen mit R/W-Rate 0,9)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,92 (SE 0,25 bei 5 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"";"4,08 (SE 0,34 bei 2 Fragen mit R/W-Rate 1)";"";"";""
P000242;drop;Sim;N_scale:;10; >=10
P000242;inhere;Sim/A;pp:;4,1690709056874;from:;Sim:;3,9241170924774
P000242;11;C06-17;"4,05";"5,81";"0";"3,85 (SE 0,2 bei 11 Fragen mit R/W-Rate 0,82)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,85 (SE 0,2 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"3,7 (SE 0,3 bei 2 Fragen mit R/W-Rate 0)";"";"";"";""
P000242;drop;Sim/C;se_scale:;0,2002613410309; <=0,25;delta (pp):0,076753770219686; <=0,1
P000242;inhere;Sim/C/C01;pp:;4,0467096700818;from:;Sim/C:;3,8464483290509
P000242;inhere;Sim/C/C02;pp:;4,0467096700818;from:;Sim/C:;3,8464483290509
P000242;inhere;Sim/C/C03;pp:;4,0467096700818;from:;Sim/C:;3,8464483290509
P000242;inhere;Sim/C/C04;pp:;4,0467096700818;from:;Sim/C:;3,8464483290509
P000242;inhere;Sim/C/C05;pp:;4,0467096700818;from:;Sim/C:;3,8464483290509
P000242;inhere;Sim/C/C08;pp:;4,0467096700818;from:;Sim/C:;3,8464483290509
P000242;inhere;Sim/C/C09;pp:;4,0467096700818;from:;Sim/C:;3,8464483290509
P000242;enact;Sim/C/C04;TP+TI:;17,513054223503; >=4
P000242;enact;Sim/C/C05;TP+TI:;19,269660137119; >=4
P000242;enact;Sim/C/C08;TP+TI:;20,716799470436; >=4
P000242;enact;Sim/C/C09;TP+TI:;22,590214436134; >=4
P000242;12;C06-09;"3,72";"4,93";"0";"3,74 (SE 0,18 bei 12 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,74 (SE 0,18 bei 7 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"3,61 (SE 0,26 bei 3 Fragen mit R/W-Rate 0)";"";"";"";""
P000242;13;C07-08;"3,78";"5,42";"0";"3,68 (SE 0,16 bei 13 Fragen mit R/W-Rate 0,69)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,68 (SE 0,16 bei 8 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"3,94 (SE 0,25 bei 3 Fragen mit R/W-Rate 0,67)";"";"";""
P000242;drop;Sim/C/C07;se_scale:;0,24957423746703; <=0,25;delta (pp):0,060800858226414; <=0,1
P000242;14;C10-15;"3,79";"4,83";"1";"3,75 (SE 0,15 bei 14 Fragen mit R/W-Rate 0,71)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,75 (SE 0,15 bei 9 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"3,81 (SE 0,35 bei 3 Fragen mit R/W-Rate 1)"
P000242;15;C10-16;"3,73";"4,95";"1";"3,8 (SE 0,14 bei 15 Fragen mit R/W-Rate 0,73)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,8 (SE 0,14 bei 10 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"3,87 (SE 0,28 bei 4 Fragen mit R/W-Rate 1)"
P000242;16;C10-08;"4,25";"3,88";"1";"3,86 (SE 0,14 bei 16 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,86 (SE 0,14 bei 11 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"";"4,13 (SE 0,32 bei 5 Fragen mit R/W-Rate 1)"
P000242;17;C10-06;"3,87";"2,90";"0";"3,83 (SE 0,14 bei 17 Fragen mit R/W-Rate 0,71)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,83 (SE 0,14 bei 12 Fragen mit R/W-Rate 0,58)";"";"";"";"";"";"";"";"";"";"4,32 (SE 0,35 bei 6 Fragen mit R/W-Rate 0,83)"
P000242;18;C05-03;"3,93";"5,54";"0";"3,8 (SE 0,13 bei 18 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,8 (SE 0,13 bei 13 Fragen mit R/W-Rate 0,54)";"";"";"";"";"3,77 (SE 0,4 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";""
P000242;19;C05-17;"3,55";"5,74";"1";"3,82 (SE 0,12 bei 19 Fragen mit R/W-Rate 0,68)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,82 (SE 0,12 bei 14 Fragen mit R/W-Rate 0,57)";"";"";"";"";"3,74 (SE 0,29 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";""
P000242;20;C05-11;"3,47";"5,17";"1";"3,83 (SE 0,12 bei 20 Fragen mit R/W-Rate 0,7)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,83 (SE 0,12 bei 15 Fragen mit R/W-Rate 0,6)";"";"";"";"";"3,81 (SE 0,26 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";""
P000242;21;C05-04;"3,67";"3,95";"0";"3,79 (SE 0,12 bei 21 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,79 (SE 0,12 bei 16 Fragen mit R/W-Rate 0,56)";"";"";"";"";"3,68 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";""
P000242;22;C05-01;"3,51";"3,75";"0";"3,76 (SE 0,11 bei 22 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,76 (SE 0,11 bei 17 Fragen mit R/W-Rate 0,53)";"";"";"";"";"3,58 (SE 0,2 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";""
P000242;drop;Sim/C/C05;se_scale:;0,20016201484908; <=0,25;delta (pp):0,099389510709026; <=0,1
P000242;23;C06-13;"3,85";"5,35";"0";"3,73 (SE 0,11 bei 23 Fragen mit R/W-Rate 0,61)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,73 (SE 0,11 bei 18 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"3,6 (SE 0,23 bei 4 Fragen mit R/W-Rate 0)";"";"";"";""
P000242;drop;Sim/C/C06;se_scale:;0,22624241177497; <=0,25;delta (pp):0,044984435459676; <=0,1
P000242;24;C09-13;"4,28";"4,59";"1";"3,78 (SE 0,11 bei 24 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,78 (SE 0,11 bei 19 Fragen mit R/W-Rate 0,53)";"";"";"";"";"";"";"";"";"3,83 (SE 0,69 bei 1 Fragen mit R/W-Rate 1)";""
P000242;25;C09-08;"4,24";"3,40";"1";"3,81 (SE 0,11 bei 25 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,81 (SE 0,11 bei 20 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"3,89 (SE 0,46 bei 2 Fragen mit R/W-Rate 1)";""
P000242;26;C09-04;"4,20";"2,90";"0";"3,81 (SE 0,11 bei 26 Fragen mit R/W-Rate 0,62)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,81 (SE 0,11 bei 21 Fragen mit R/W-Rate 0,52)";"";"";"";"";"";"";"";"";"4,52 (SE 0,35 bei 3 Fragen mit R/W-Rate 0,67)";""
P000242;27;C09-16;"4,54";"5,87";"1";"3,87 (SE 0,11 bei 27 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,87 (SE 0,11 bei 22 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"4,74 (SE 0,3 bei 4 Fragen mit R/W-Rate 0,75)";""
P000242;28;C09-01;"4,58";"4,55";"0";"3,87 (SE 0,11 bei 28 Fragen mit R/W-Rate 0,61)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,87 (SE 0,11 bei 23 Fragen mit R/W-Rate 0,52)";"";"";"";"";"";"";"";"";"4,57 (SE 0,22 bei 5 Fragen mit R/W-Rate 0,6)";""
P000242;29;C09-05;"4,51";"5,14";"0";"3,87 (SE 0,11 bei 29 Fragen mit R/W-Rate 0,59)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,87 (SE 0,11 bei 24 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"4,47 (SE 0,19 bei 6 Fragen mit R/W-Rate 0,5)";""
P000242;30;C09-10;"4,46";"5,58";"0";"3,87 (SE 0,11 bei 30 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,87 (SE 0,11 bei 25 Fragen mit R/W-Rate 0,48)";"";"";"";"";"";"";"";"";"4,39 (SE 0,17 bei 7 Fragen mit R/W-Rate 0,43)";""
P000242;drop;Sim/C/C09;se_scale:;0,17028947149216; <=0,25;delta (pp):0,080306654824426; <=0,1
P000242;31;C04-17;"3,75";"5,30";"0";"3,83 (SE 0,1 bei 31 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,83 (SE 0,1 bei 26 Fragen mit R/W-Rate 0,46)";"";"";"";"3,8 (SE 0,38 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";""
P000242;32;C04-01;"3,54";"3,62";"1";"3,84 (SE 0,1 bei 32 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,84 (SE 0,1 bei 27 Fragen mit R/W-Rate 0,48)";"";"";"";"3,6 (SE 0,33 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";""
P000242;33;C04-05;"3,59";"3,44";"1";"3,85 (SE 0,1 bei 33 Fragen mit R/W-Rate 0,58)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,85 (SE 0,1 bei 28 Fragen mit R/W-Rate 0,5)";"";"";"";"3,73 (SE 0,28 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";""
P000242;34;C04-16;"3,81";"2,94";"0";"3,83 (SE 0,1 bei 34 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,83 (SE 0,1 bei 29 Fragen mit R/W-Rate 0,48)";"";"";"";"3,64 (SE 0,26 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";""
P000242;35;C04-04;"4,01";"2,48";"1";"3,85 (SE 0,1 bei 35 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,85 (SE 0,1 bei 30 Fragen mit R/W-Rate 0,5)";"";"";"";"3,75 (SE 0,25 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";""
P000242;36;C04-00;"4,44";"4,72";"0";"3,85 (SE 0,1 bei 36 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,85 (SE 0,1 bei 31 Fragen mit R/W-Rate 0,48)";"";"";"";"3,74 (SE 0,24 bei 6 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";""
P000242;drop;Sim/C/C04;se_scale:;0,24292260687205; <=0,25;delta (pp):0,010469896620599; <=0,1
P000242;37;C08-04;"4,07";"3,81";"0";"3,84 (SE 0,1 bei 37 Fragen mit R/W-Rate 0,54)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,84 (SE 0,1 bei 32 Fragen mit R/W-Rate 0,47)";"";"";"";"";"";"";"";"3,83 (SE 0,58 bei 1 Fragen mit R/W-Rate 0)";"";""
P000242;38;C08-06;"4,16";"2,78";"1";"3,85 (SE 0,1 bei 38 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,85 (SE 0,1 bei 33 Fragen mit R/W-Rate 0,48)";"";"";"";"";"";"";"";"4,01 (SE 0,43 bei 2 Fragen mit R/W-Rate 0,5)";"";""
P000242;39;C08-03;"4,43";"5,33";"0";"3,85 (SE 0,09 bei 39 Fragen mit R/W-Rate 0,54)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,85 (SE 0,09 bei 34 Fragen mit R/W-Rate 0,47)";"";"";"";"";"";"";"";"3,94 (SE 0,38 bei 3 Fragen mit R/W-Rate 0,33)";"";""
P000242;40;C08-02;"4,37";"3,89";"0";"3,85 (SE 0,09 bei 40 Fragen mit R/W-Rate 0,53)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,85 (SE 0,09 bei 35 Fragen mit R/W-Rate 0,46)";"";"";"";"";"";"";"";"3,87 (SE 0,36 bei 4 Fragen mit R/W-Rate 0,25)";"";""
P000242;41;C08-14;"4,16";"1,66";"0";"3,84 (SE 0,09 bei 41 Fragen mit R/W-Rate 0,51)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,84 (SE 0,09 bei 36 Fragen mit R/W-Rate 0,44)";"";"";"";"";"";"";"";"3,78 (SE 0,38 bei 5 Fragen mit R/W-Rate 0,2)";"";""
