person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000208;15;A03-03;"-3,69";"3,13";"1";"-3,26 (SE 0,24 bei 15 Fragen mit R/W-Rate 0,33)";"-3,26 (SE 0,24 bei 14 Fragen mit R/W-Rate 0,36)";"";"";"-3,22 (SE 0,75 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000208;drop;Sim;se_scale:;0,24301803921069; <=0,25;delta (pp):0,042598232280923; <=0,1
P000208;inhere;Sim/C;pp:;-3,2604763348937;from:;Sim:;-3,2604763348937
P000208;drop;Sim/A;se_scale:;0,24301803988886; <=0,25;delta (pp):0,042598232407263; <=0,1
P000208;inhere;Sim/A/A04;pp:;-3,2604763339134;from:;Sim/A:;-3,2604763339134
P000208;inhere;Sim/A/A07;pp:;-3,2604763339134;from:;Sim/A:;-3,2604763339134
P000208;end;kein Item übrig
P000208;RESULT;;;;pp;-3,26;-3,26;-3,1;-3,29;-3,22;"";-3,32;-3,26;"";-3,26;-3,26;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,24;0,24;0,4;0,76;0,75;"";0,5;255,07;"";3182,03;3182,03;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,33;0,36;0,75;0;1;"";0;0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;15;14;4;3;2;"";4;1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000209
P000209;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000209;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000209;3;A02-02;"-1,28";"5,61";"1";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0,33)";"-0,97 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"-0,89 (SE 0,59 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000209;4;A02-19;"-1,80";"5,87";"1";"-0,96 (SE 0,35 bei 4 Fragen mit R/W-Rate 0,5)";"-0,96 (SE 0,35 bei 3 Fragen mit R/W-Rate 0,67)";"";"-0,89 (SE 0,58 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000209;5;A06-05;"-0,90";"5,95";"0";"-1,11 (SE 0,26 bei 5 Fragen mit R/W-Rate 0,4)";"-1,11 (SE 0,26 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"-1,19 (SE 0,41 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000209;6;A04-00;"-1,10";"6,00";"1";"-0,99 (SE 0,2 bei 6 Fragen mit R/W-Rate 0,5)";"-0,99 (SE 0,2 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"-0,92 (SE 0,38 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000209;7;A04-15;"-1,08";"5,75";"1";"-0,92 (SE 0,18 bei 7 Fragen mit R/W-Rate 0,57)";"-0,92 (SE 0,18 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"-0,84 (SE 0,31 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000209;drop;Sim;se_scale:;0,18102946511343; <=0,25;delta (pp):0,067505055875914; <=0,1
P000209;inhere;Sim/C;pp:;-0,9193390789296;from:;Sim:;-0,9193390789296
P000209;drop;Sim/A;se_scale:;0,18141626719447; <=0,25;delta (pp):0,067607039352595; <=0,1
P000209;inhere;Sim/A/A01;pp:;-0,91872877251486;from:;Sim/A:;-0,91872877251486
P000209;inhere;Sim/A/A03;pp:;-0,91872877251486;from:;Sim/A:;-0,91872877251486
P000209;inhere;Sim/A/A05;pp:;-0,91872877251486;from:;Sim/A:;-0,91872877251486
P000209;inhere;Sim/A/A07;pp:;-0,91872877251486;from:;Sim/A:;-0,91872877251486
P000209;end;kein Item übrig
P000209;RESULT;;;;pp;-0,92;-0,92;"";-0,9;"";-0,84;"";-1,01;"";-0,92;-0,92;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,18;0,18;"";0,56;"";0,31;"";0,3;"";3,02;3,02;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,57;0,67;"";1;"";1;"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;7;6;"";2;"";2;"";2;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000210
P000210;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000210;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000210;3;B03-06;"1,34";"5,94";"0";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"1,01 (SE 0,36 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"1,01 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";""
P000210;4;B02-12;"2,06";"5,24";"0";"1,01 (SE 0,36 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"1,01 (SE 0,36 bei 4 Fragen mit R/W-Rate 0,5)";"";"1,01 (SE 3,01 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000210;5;B03-04;"0,97";"5,47";"1";"1,17 (SE 0,26 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"1,17 (SE 0,26 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"1,18 (SE 0,26 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";""
P000210;6;B01-04;"1,05";"5,22";"0";"1,02 (SE 0,21 bei 6 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"1,02 (SE 0,21 bei 6 Fragen mit R/W-Rate 0,5)";"0,53 (SE 0,54 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000210;7;B03-16;"1,00";"4,90";"0";"0,92 (SE 0,19 bei 7 Fragen mit R/W-Rate 0,43)";"";"";"";"";"";"";"";"";"0,92 (SE 0,19 bei 7 Fragen mit R/W-Rate 0,43)";"";"";"1,01 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";""
P000210;drop;Sim;se_scale:;0,19132916872529; <=0,25;delta (pp):0,091610233453233; <=0,1
P000210;inhere;Sim/A;pp:;0,92355685928034;from:;Sim:;0,92355685928034
P000210;inhere;Sim/C;pp:;0,92355685928034;from:;Sim:;0,92355685928034
P000210;drop;Sim/B;se_scale:;0,19132916872529; <=0,25;delta (pp):0,091610233453233; <=0,1
P000210;inhere;Sim/B/B04;pp:;0,92355685928034;from:;Sim/B:;0,92355685928034
P000210;end;kein Item übrig
P000210;RESULT;;;;pp;0,92;"";"";"";"";"";"";"";"";0,92;0,53;0,92;1,01;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,19;"";"";"";"";"";"";"";"";0,19;0,54;3,76;0,22;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,43;"";"";"";"";"";"";"";"";0,43;0,5;0;0,5;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;7;"";"";"";"";"";"";"";"";7;2;1;4;"";"";"";"";"";"";"";"";"";"";"";""

P000211
P000211;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000211;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000211;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000211;4;B02-12;"2,06";"5,24";"1";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"2,6 (SE 0,83 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000211;5;B04-03;"2,80";"5,89";"1";"3,26 (SE 0,7 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"3,26 (SE 0,7 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"3,26 (SE 0,7 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
P000211;6;C10-00;"3,33";"5,95";"1";"3,77 (SE 0,65 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,76 (SE 0,65 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"3,76 (SE 0,65 bei 1 Fragen mit R/W-Rate 1)"
P000211;7;C07-08;"3,78";"5,42";"1";"4,22 (SE 0,65 bei 7 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,22 (SE 0,65 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"4,21 (SE 0,65 bei 1 Fragen mit R/W-Rate 1)";"";"";""
P000211;8;C06-04;"4,11";"5,90";"1";"4,54 (SE 0,6 bei 8 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,54 (SE 0,6 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"4,51 (SE 0,6 bei 1 Fragen mit R/W-Rate 1)";"";"";"";""
P000211;9;C09-16;"4,54";"5,87";"1";"4,94 (SE 0,58 bei 9 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,94 (SE 0,58 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"4,92 (SE 0,58 bei 1 Fragen mit R/W-Rate 1)";""
P000211;10;C08-16;"5,00";"6,00";"1";"5,38 (SE 0,55 bei 10 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"5,38 (SE 0,55 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"5,36 (SE 0,55 bei 1 Fragen mit R/W-Rate 1)";"";""
P000211;11;C08-10;"4,81";"4,57";"1";"5,46 (SE 0,56 bei 11 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"5,46 (SE 0,56 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"5,45 (SE 0,56 bei 2 Fragen mit R/W-Rate 1)";"";""
P000211;12;C09-11;"4,75";"2,23";"0";"5,58 (SE 0,66 bei 12 Fragen mit R/W-Rate 0,92)";"";"";"";"";"";"";"";"";"";"";"";"";"";"5,26 (SE 0,34 bei 7 Fragen mit R/W-Rate 0,86)";"";"";"";"";"";"";"";"";"4,78 (SE 0,39 bei 2 Fragen mit R/W-Rate 0,5)";""
P000211;13;C09-14;"4,68";"2,49";"0";"5,1 (SE 0,25 bei 13 Fragen mit R/W-Rate 0,85)";"";"";"";"";"";"";"";"";"";"";"";"";"";"5,1 (SE 0,25 bei 8 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"4,63 (SE 0,3 bei 3 Fragen mit R/W-Rate 0,33)";""
P000211;14;C08-12;"4,76";"5,70";"1";"5,14 (SE 0,24 bei 14 Fragen mit R/W-Rate 0,86)";"";"";"";"";"";"";"";"";"";"";"";"";"";"5,14 (SE 0,24 bei 9 Fragen mit R/W-Rate 0,78)";"";"";"";"";"";"";"";"5,25 (SE 0,33 bei 3 Fragen mit R/W-Rate 1)";"";""
P000211;drop;Sim;se_scale:;0,24213597396736; <=0,25;delta (pp):0,040454491540753; <=0,1
P000211;inhere;Sim/A;pp:;5,1369703290964;from:;Sim:;5,1369703290964
P000211;drop;Sim/C;se_scale:;0,24213611554388; <=0,25;delta (pp):0,040454640840117; <=0,1
P000211;inhere;Sim/C/C01;pp:;5,1369699351665;from:;Sim/C:;5,1369699351665
P000211;inhere;Sim/C/C02;pp:;5,1369699351665;from:;Sim/C:;5,1369699351665
P000211;inhere;Sim/C/C03;pp:;5,1369699351665;from:;Sim/C:;5,1369699351665
P000211;inhere;Sim/C/C04;pp:;5,1369699351665;from:;Sim/C:;5,1369699351665
P000211;inhere;Sim/C/C05;pp:;5,1369699351665;from:;Sim/C:;5,1369699351665
P000211;end;kein Item übrig
P000211;RESULT;;;;pp;5,14;"";"";"";"";"";"";"";"";5,14;5,14;5,14;5,14;5,14;5,14;"";"";"";"";"";5,14;5,14;5,25;4,63;5,14
;;;;;se;0,24;"";"";"";"";"";"";"";"";159,65;628031,44;605,07;13017,86;165,53;0,24;"";"";"";"";"";3,52;7,3;0,33;0,3;36,32
;;;;;frac;0,86;"";"";"";"";"";"";"";"";1;1;1;1;1;0,78;"";"";"";"";"";1;1;1;0,33;1
;;;;;N;14;"";"";"";"";"";"";"";"";5;1;1;2;1;9;"";"";"";"";"";1;1;3;3;1

P000212
P000212;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000212;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000212;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000212;4;B02-12;"2,06";"5,24";"1";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"2,6 (SE 0,83 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000212;5;B04-03;"2,80";"5,89";"1";"3,26 (SE 0,7 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"3,26 (SE 0,7 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"3,26 (SE 0,7 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
P000212;6;C10-00;"3,33";"5,95";"1";"3,77 (SE 0,65 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,76 (SE 0,65 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"3,76 (SE 0,65 bei 1 Fragen mit R/W-Rate 1)"
P000212;7;C07-08;"3,78";"5,42";"1";"4,22 (SE 0,65 bei 7 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,22 (SE 0,65 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"4,21 (SE 0,65 bei 1 Fragen mit R/W-Rate 1)";"";"";""
P000212;8;C06-04;"4,11";"5,90";"1";"4,54 (SE 0,6 bei 8 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,54 (SE 0,6 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"4,51 (SE 0,6 bei 1 Fragen mit R/W-Rate 1)";"";"";"";""
P000212;9;C09-16;"4,54";"5,87";"1";"4,94 (SE 0,58 bei 9 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,94 (SE 0,58 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"4,92 (SE 0,58 bei 1 Fragen mit R/W-Rate 1)";""
P000212;10;C08-16;"5,00";"6,00";"1";"5,38 (SE 0,55 bei 10 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"5,38 (SE 0,55 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"5,36 (SE 0,55 bei 1 Fragen mit R/W-Rate 1)";"";""
P000212;11;C08-10;"4,81";"4,57";"0";"5,46 (SE 0,56 bei 11 Fragen mit R/W-Rate 0,91)";"";"";"";"";"";"";"";"";"";"";"";"";"";"5,01 (SE 0,26 bei 6 Fragen mit R/W-Rate 0,83)";"";"";"";"";"";"";"";"4,98 (SE 0,27 bei 2 Fragen mit R/W-Rate 0,5)";"";""
P000212;12;C09-11;"4,75";"2,23";"1";"5,06 (SE 0,26 bei 12 Fragen mit R/W-Rate 0,92)";"";"";"";"";"";"";"";"";"";"";"";"";"";"5,06 (SE 0,26 bei 7 Fragen mit R/W-Rate 0,86)";"";"";"";"";"";"";"";"";"5,12 (SE 0,69 bei 2 Fragen mit R/W-Rate 1)";""
P000212;13;C08-12;"4,76";"5,70";"1";"5,11 (SE 0,24 bei 13 Fragen mit R/W-Rate 0,92)";"";"";"";"";"";"";"";"";"";"";"";"";"";"5,11 (SE 0,24 bei 8 Fragen mit R/W-Rate 0,88)";"";"";"";"";"";"";"";"5,05 (SE 0,24 bei 3 Fragen mit R/W-Rate 0,67)";"";""
P000212;drop;Sim;se_scale:;0,24099798923504; <=0,25;delta (pp):0,0471058051013; <=0,1
P000212;inhere;Sim/A;pp:;5,1095459958472;from:;Sim:;5,1095459958472
P000212;drop;Sim/C;se_scale:;0,24099816015004; <=0,25;delta (pp):0,047106028829606; <=0,1
P000212;inhere;Sim/C/C01;pp:;5,1095455378289;from:;Sim/C:;5,1095455378289
P000212;inhere;Sim/C/C02;pp:;5,1095455378289;from:;Sim/C:;5,1095455378289
P000212;inhere;Sim/C/C03;pp:;5,1095455378289;from:;Sim/C:;5,1095455378289
P000212;inhere;Sim/C/C04;pp:;5,1095455378289;from:;Sim/C:;5,1095455378289
P000212;inhere;Sim/C/C05;pp:;5,1095455378289;from:;Sim/C:;5,1095455378289
P000212;drop;Sim/C/C08;se_scale:;0,24242273347439; <=0,25;delta (pp):0,068884933198825; <=0,1
P000212;end;kein Item übrig
P000212;RESULT;;;;pp;5,11;"";"";"";"";"";"";"";"";5,11;5,11;5,11;5,11;5,11;5,11;"";"";"";"";"";5,11;5,11;5,05;5,16;5,11
;;;;;se;0,24;"";"";"";"";"";"";"";"";147,35;578826,54;563,12;12000,88;152,68;0,24;"";"";"";"";"";3,25;6,78;0,24;0,73;33,48
;;;;;frac;0,92;"";"";"";"";"";"";"";"";1;1;1;1;1;0,88;"";"";"";"";"";1;1;0,67;1;1
;;;;;N;13;"";"";"";"";"";"";"";"";5;1;1;2;1;8;"";"";"";"";"";1;1;3;2;1

P000213
P000213;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000213;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000213;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000213;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000213;5;A05-04;"-2,10";"5,98";"1";"-2,62 (SE 0,76 bei 5 Fragen mit R/W-Rate 0,2)";"-1,96 (SE 0,26 bei 4 Fragen mit R/W-Rate 0,25)";"";"";"";"";"-1,88 (SE 0,41 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000213;6;A05-03;"-2,65";"5,76";"1";"-1,95 (SE 0,25 bei 6 Fragen mit R/W-Rate 0,33)";"-1,95 (SE 0,25 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"-1,87 (SE 0,4 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000213;7;A02-08;"-2,01";"5,63";"1";"-1,85 (SE 0,21 bei 7 Fragen mit R/W-Rate 0,43)";"-1,85 (SE 0,21 bei 6 Fragen mit R/W-Rate 0,5)";"";"-2,03 (SE 0,27 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000213;8;A04-10;"-1,56";"5,70";"0";"-1,88 (SE 0,19 bei 8 Fragen mit R/W-Rate 0,38)";"-1,88 (SE 0,19 bei 7 Fragen mit R/W-Rate 0,43)";"";"";"";"-1,91 (SE 0,54 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000213;drop;Sim;se_scale:;0,19461065708215; <=0,25;delta (pp):0,035141815730753; <=0,1
P000213;inhere;Sim/C;pp:;-1,8831249398291;from:;Sim:;-1,8831249398291
P000213;drop;Sim/A;se_scale:;0,19461200581442; <=0,25;delta (pp):0,035142939217607; <=0,1
P000213;inhere;Sim/A/A01;pp:;-1,8831226618167;from:;Sim/A:;-1,8831226618167
P000213;inhere;Sim/A/A03;pp:;-1,8831226618167;from:;Sim/A:;-1,8831226618167
P000213;inhere;Sim/A/A07;pp:;-1,8831226618167;from:;Sim/A:;-1,8831226618167
P000213;end;kein Item übrig
P000213;RESULT;;;;pp;-1,88;-1,88;"";-2,03;"";-1,91;-1,84;-1,88;"";-1,88;-1,88;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,19;0,19;"";0,27;"";0,54;0,43;5,55;"";52,86;52,86;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,38;0,43;"";0,33;"";0;1;0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;8;7;"";3;"";1;2;1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000214
P000214;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000214;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000214;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000214;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000214;5;A05-04;"-2,10";"5,98";"0";"-2,62 (SE 0,76 bei 5 Fragen mit R/W-Rate 0)";"-2,62 (SE 0,76 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"-2,59 (SE 0,77 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000214;6;A05-03;"-2,65";"5,76";"0";"-3,13 (SE 0,72 bei 6 Fragen mit R/W-Rate 0)";"-3,13 (SE 0,72 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"-3,13 (SE 0,72 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
