ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000491;2,01;0,21;33;0,64;Sim/B/B03;2,05;0,49;10;0,8;Sim/C/C10 Sim/B/B04 Sim/C/C04 Sim/C/C07 Sim/B/B02 ;2,01 (1,63 | 1 | 0) 2 (0,98 | 2 | 0) 2 (1,4 | 1 | 0) 2 (1,29 | 1 | 0) 1,87 (0,32 | 10 | 0,5) 
P000492;-2,11;0,16;33;0,24;Sim/A/A04;-1,78;0,33;10;0,2;Sim/B/B01 Sim/A/A02 ;-2,13 (0,78 | 5 | 0) -2,2 (0,24 | 6 | 0,5) 
P000493;-3,22;0,21;34;0,21;Sim/A/A02;-2,87;0,28;10;0,1;Sim/B/B02 Sim/B/B01 Sim/A/A01 ;-3,22 (852,77 | 1 | 0) -3,23 (3,16 | 5 | 0) -3,69 (0,23 | 6 | 0,5) 
P000494;3,55;0,09;67;0,52;Sim/C/C10;3,62;0,19;7;0,71;Sim/C/C04 Sim/B/B02 Sim/C/C09 Sim/B/B04 Sim/B/B03 ;3,5 (0,25 | 7 | 0,57) 3,3 (0,83 | 5 | 0,8) 3,28 (0,68 | 8 | 0,13) 3,2 (0,25 | 4 | 0,5) 2,05 (0,49 | 10 | 0,8) 
P000495;-2,71;0,14;36;0,33;Sim/A/A05;-2,51;0,2;5;0,6;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 ;-2,71 (186,66 | 1 | 0) -2,71 (1,83 | 5 | 0) -2,72 (1,4 | 5 | 0) -3,1 (0,39 | 10 | 0) 
P000496;0,43;0,1;65;0,6;Sim/A/A02;0,83;0,39;10;0,9;Sim/C/C03 Sim/B/B02 Sim/B/B03 ;0,38 (0,24 | 3 | 0,33) 0,16 (0,2 | 6 | 0,5) 0,13 (0,35 | 10 | 0,1) 
P000497;-4,25;0,14;34;0,21;Sim/A/A03;-3,76;0,24;8;0,63;Sim/B/B02 Sim/A/A06 Sim/B/B01 Sim/A/A01 ;-4,25 (18216,33 | 1 | 0) -4,25 (3,28 | 5 | 0) -4,25 (4,93 | 5 | 0) -4,86 (0,31 | 10 | 0,2) 
P000498;-0,14;0,09;67;0,55;Sim/B/B03;0,55;0,24;5;0,4;Sim/C/C01 Sim/C/C03 Sim/B/B02 Sim/A/A06 Sim/A/A04 ;-0,2 (0,22 | 4 | 0,5) -0,25 (0,31 | 10 | 0,4) -0,32 (0,25 | 4 | 0,25) -0,49 (0,25 | 4 | 0,75) -0,59 (0,25 | 7 | 0,43) 
P000499;1,29;0,14;41;0,63;;;;;;Sim/C/C07 Sim/B/B01 Sim/C/C03 Sim/B/B02 ;1,29 (2,58 | 1 | 0) 1,24 (0,26 | 10 | 0,6) 0,95 (0,23 | 7 | 0,57) 0,81 (0,26 | 10 | 0,5) 
P000500;-1,56;0,14;48;0,13;Sim/B/B02;-0,55;0,25;10;0,1;Sim/C/C02 Sim/A/A07 Sim/B/B01 Sim/A/A02 Sim/C/C01 ;-1,57 (1,55 | 1 | 0) -1,58 (0,72 | 5 | 0) -1,59 (0,37 | 10 | 0,1) -1,81 (0,22 | 6 | 0,33) -2,14 (0,72 | 7 | 0) 
P000501;-2,98;0,16;41;0,29;Sim/A/A01;-2,9;0,39;10;0,8;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 ;-2,98 (416,17 | 1 | 0) -2,98 (2,58 | 5 | 0) -2,99 (1,68 | 5 | 0) -3,01 (0,34 | 10 | 0,1) 
P000502;-1,84;0,16;45;0,11;;;;;;Sim/C/C03 Sim/A/A07 Sim/A/A02 Sim/A/A06 Sim/C/C01 Sim/B/B01 ;-1,84 (1,59 | 1 | 0) -1,85 (1 | 5 | 0) -1,86 (0,22 | 6 | 0,33) -1,87 (0,61 | 7 | 0) -2,14 (0,72 | 7 | 0,14) -2,51 (1,12 | 8 | 0) 
P000503;-1,72;0,13;61;0,23;Sim/C/C01;-1,35;0,27;10;0,2;Sim/A/A07 Sim/B/B01 Sim/A/A05 Sim/A/A04 Sim/A/A06 ;-1,73 (0,88 | 5 | 0) -1,78 (0,46 | 10 | 0,1) -1,8 (0,28 | 10 | 0,7) -2,01 (0,54 | 7 | 0) -2,05 (0,74 | 7 | 0) 
P000504;-4,04;0,16;26;0,23;;;;;;Sim/A/A02 Sim/A/A01 ;-4,05 (2,19 | 5 | 0) -4,27 (0,23 | 5 | 0,4) 
P000505;-2,1;0,15;36;0,19;Sim/C/C01;-1,66;0,4;10;0,1;Sim/B/B01 Sim/A/A06 Sim/A/A05 ;-2,11 (0,76 | 5 | 0) -2,11 (0,91 | 5 | 0) -2,37 (0,23 | 4 | 0,5) 
P000506;3,41;0,09;69;0,49;Sim/C/C08;3,88;0,27;10;0,2;Sim/C/C10 Sim/C/C09 Sim/C/C04 Sim/C/C05 ;3,35 (0,18 | 4 | 0,5) 3,27 (0,7 | 7 | 0,14) 3,2 (0,27 | 10 | 0,4) 2,18 (0,88 | 8 | 0) 
P000507;-2,42;0,15;33;0,18;Sim/A/A06;-1,23;0,23;5;0,2;Sim/C/C03 Sim/C/C02 Sim/C/C01 Sim/B/B01 Sim/A/A05 ;-2,43 (2,35 | 1 | 0) -2,43 (2,19 | 1 | 0) -2,43 (1,2 | 3 | 0) -2,43 (1,16 | 5 | 0) -2,61 (0,22 | 5 | 0,4) 
P000508;-3,76;0,21;33;0,15;Sim/A/A02;-2,81;0,27;10;0,1;Sim/B/B02 Sim/A/A06 Sim/A/A05 Sim/A/A01 ;-3,76 (4171,39 | 1 | 0) -3,78 (2,67 | 5 | 0) -3,8 (0,8 | 5 | 0) -3,94 (0,21 | 7 | 0,43) 
P000509;0,13;0,09;69;0,52;Sim/B/B01;0,43;0,3;10;0,5;Sim/C/C02 Sim/A/A04 Sim/C/C03 ;-0,06 (0,25 | 6 | 0,5) -0,13 (0,24 | 3 | 0,33) -0,25 (0,31 | 10 | 0,3) 
P000510;1,39;0,14;43;0,67;Sim/B/B01;1,53;0,34;10;0,8;Sim/C/C07 Sim/B/B02 Sim/C/C03 ;1,39 (2,32 | 1 | 0) 1,37 (0,44 | 10 | 0,6) 0,98 (0,25 | 6 | 0,67) 
P000511;-1,68;0,14;58;0,26;Sim/C/C01;-1,2;0,24;7;0,29;Sim/C/C02 Sim/A/A02 Sim/C/C03 Sim/A/A04 Sim/A/A06 ;-1,69 (0,91 | 5 | 0) -1,84 (0,23 | 5 | 0,6) -1,89 (1,27 | 5 | 0) -2,01 (0,54 | 7 | 0) -2,05 (0,74 | 7 | 0,14) 
P000512;-2,45;0,15;29;0,28;Sim/A/A05;-2,29;0,2;10;0,6;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 ;-2,45 (86,15 | 1 | 0) -2,46 (1,3 | 5 | 0) -2,46 (1,17 | 5 | 0) -2,62 (0,23 | 8 | 0,25) 
P000513;0,57;0,1;64;0,66;Sim/B/B01;1,43;0,31;10;0,7;Sim/B/B02 Sim/A/A04 Sim/C/C03 Sim/A/A02 ;0,51 (0,25 | 4 | 0,5) 0,35 (0,24 | 9 | 0,67) 0,35 (0,22 | 4 | 0,25) -0,08 (0,3 | 10 | 0,7) 
P000514;-1,33;0,1;62;0,18;Sim/A/A07;-0,83;0,19;6;0,33;Sim/B/B01 Sim/B/B02 Sim/C/C02 Sim/C/C03 Sim/A/A06 Sim/A/A04 ;-1,48 (0,34 | 10 | 0,1) -1,54 (1,61 | 5 | 0) -1,76 (0,94 | 6 | 0) -1,89 (1,27 | 5 | 0) -1,93 (0,65 | 8 | 0) -2,01 (0,54 | 7 | 0,14) 
P000515;1,63;0,18;44;0,68;Sim/C/C03;1,68;0,47;10;1;Sim/C/C10 Sim/C/C04 Sim/C/C07 Sim/B/B04 Sim/B/B03 Sim/B/B02 ;1,63 (2,94 | 1 | 0) 1,62 (2,34 | 1 | 0) 1,62 (1,83 | 1 | 0) 1,57 (6,45 | 1 | 0) 1,54 (0,25 | 10 | 0,7) 1,51 (0,43 | 10 | 0,5) 
P000516;-2,55;0,14;37;0,3;Sim/B/B01;-1,79;0,46;10;0,1;Sim/B/B02 Sim/A/A06 Sim/A/A02 ;-2,55 (117,14 | 1 | 0) -2,6 (1,3 | 5 | 0) -3,24 (0,48 | 10 | 0,1) 
P000517;4,92;0,14;51;0,9;;;;;;Sim/C/C04 Sim/C/C08 Sim/C/C10 ;4,8 (0,34 | 10 | 0,9) 4,76 (0,2 | 4 | 0,5) 4,63 (0,42 | 10 | 0,9) 
P000518;-1,09;0,09;61;0,33;Sim/B/B01;-0,82;0,27;10;0,4;Sim/B/B02 Sim/A/A06 Sim/A/A04 Sim/C/C03 Sim/A/A02 ;-1,1 (0,8 | 5 | 0) -1,11 (0,2 | 6 | 0,33) -1,15 (0,2 | 5 | 0,4) -1,3 (0,77 | 5 | 0,2) -1,54 (0,24 | 6 | 0,5) 
P000519;3,45;0,09;66;0,44;Sim/C/C09;3,84;0,29;10;0,2;Sim/B/B02 Sim/C/C04 Sim/B/B04 Sim/B/B03 ;3,26 (0,79 | 5 | 0,8) 3,24 (0,27 | 10 | 0,5) 3 (0,22 | 4 | 0,5) 2,23 (0,89 | 5 | 0,8) 
P000520;-3,32;0,18;47;0,32;Sim/A/A02;-2,84;0,27;10;0,1;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A05 Sim/A/A03 ;-3,32 (1145,81 | 1 | 0) -3,32 (3,43 | 5 | 0) -3,33 (2,09 | 5 | 0) -3,4 (0,41 | 10 | 0,2) -3,87 (0,21 | 6 | 0,5) 
P000521;1,23;0,12;53;0,72;Sim/B/B02;1,93;0,31;10;0,6;Sim/B/B04 Sim/C/C03 Sim/B/B01 Sim/A/A04 ;1,23 (17,25 | 1 | 0) 0,98 (0,25 | 6 | 0,67) 0,95 (0,25 | 7 | 0,43) 0,92 (0,55 | 7 | 0,86) 
P000522;2,92;0,1;62;0,44;Sim/C/C04;3,45;0,25;8;0,5;Sim/C/C10 Sim/B/B02 Sim/C/C05 ;2,77 (0,3 | 10 | 0,2) 2,18 (0,3 | 10 | 0,5) 2,12 (0,9 | 7 | 0) 
P000523;0,32;0,09;77;0,58;Sim/C/C03;1,02;0,22;10;0,7;Sim/B/B03 Sim/A/A04 Sim/B/B02 Sim/A/A02 Sim/C/C01 Sim/A/A06 Sim/B/B01 ;0,25 (0,29 | 10 | 0,1) 0,17 (0,24 | 3 | 0,67) 0,16 (0,2 | 6 | 0,5) -0,09 (0,3 | 10 | 0,7) -0,09 (0,23 | 6 | 0,5) -0,17 (0,35 | 10 | 0,8) -0,18 (0,25 | 5 | 0,4) 
P000524;0,66;0,09;65;0,65;Sim/C/C03;1,53;0,39;10;0,9;Sim/C/C07 Sim/B/B03 Sim/B/B02 ;0,66 (3,46 | 1 | 0) 0,37 (0,25 | 9 | 0,22) -0,41 (0,24 | 8 | 0,25) 
P000525;-0,8;0,09;58;0,34;Sim/A/A02;-0,78;0,24;8;0,5;Sim/C/C01 Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/C/C02 Sim/C/C03 ;-0,81 (0,2 | 5 | 0,4) -0,9 (0,23 | 5 | 0,2) -1,38 (0,32 | 10 | 0,3) -1,44 (1,36 | 7 | 0) -1,68 (0,94 | 5 | 0) -1,89 (1,27 | 5 | 0) 
P000526;-0,31;0,08;64;0,44;Sim/C/C02;0,36;0,29;10;0,6;Sim/B/B03 Sim/A/A02 Sim/A/A06 Sim/C/C03 Sim/A/A04 Sim/A/A07 ;-0,32 (0,76 | 6 | 0) -0,46 (0,25 | 9 | 0,56) -0,49 (0,25 | 4 | 0,75) -0,49 (0,33 | 10 | 0,2) -0,59 (0,25 | 7 | 0,43) -0,69 (0,19 | 5 | 0,4) 
P000527;-4,78;0,21;32;0,09;Sim/A/A01;-4,63;0,23;6;0,17;Sim/B/B02 Sim/A/A02 Sim/A/A06 Sim/A/A03 ;-4,78 (88360,69 | 1 | 0) -4,8 (4,7 | 5 | 0) -4,81 (3,8 | 5 | 0) -5,41 (0,87 | 10 | 0,1) 
P000528;-1,11;0,09;59;0,29;Sim/A/A02;-0,78;0,24;7;0,57;Sim/B/B02 Sim/C/C01 Sim/C/C02 Sim/A/A04 Sim/A/A07 ;-1,11 (0,82 | 5 | 0) -1,35 (0,27 | 10 | 0,2) -1,44 (0,6 | 6 | 0,17) -1,44 (0,25 | 4 | 0,25) -1,67 (1 | 5 | 0,2) 
P000529;-0,18;0,09;75;0,49;Sim/B/B02;0,48;0,23;5;0,6;Sim/B/B03 Sim/C/C03 Sim/A/A02 Sim/C/C01 ;-0,19 (0,67 | 5 | 0) -0,41 (0,33 | 10 | 0,2) -0,77 (0,25 | 8 | 0,5) -0,98 (0,21 | 8 | 0,25) 
P000530;2,34;0,18;51;0,47;Sim/B/B02;2,51;0,34;10;0,7;Sim/C/C10 Sim/C/C07 Sim/B/B04 Sim/C/C04 ;2,34 (1,92 | 1 | 0) 1,92 (0,84 | 6 | 0) 1,9 (0,79 | 5 | 0,2) 1,88 (0,87 | 5 | 0,2) 
P000531;-1,83;0,14;50;0,22;Sim/B/B01;-1,59;0,37;10;0,1;Sim/A/A02 Sim/B/B02 Sim/C/C02 Sim/A/A04 Sim/A/A06 Sim/C/C01 ;-1,83 (0,23 | 4 | 0,5) -1,83 (2,2 | 5 | 0) -1,83 (1,68 | 1 | 0) -1,88 (0,39 | 10 | 0) -2,05 (0,74 | 7 | 0) -2,13 (0,72 | 6 | 0,17) 
P000532;-0,95;0,08;69;0,32;Sim/C/C03;-0,28;0,32;10;0,4;Sim/A/A04 Sim/A/A06 Sim/B/B01 Sim/C/C01 Sim/A/A07 ;-0,98 (0,2 | 4 | 0,5) -1,14 (0,23 | 4 | 0,25) -1,23 (0,3 | 10 | 0,3) -1,59 (0,37 | 10 | 0,1) -1,87 (1,3 | 5 | 0,2) 
P000533;1,91;0,21;32;0,66;;;;;;Sim/C/C10 Sim/C/C04 Sim/C/C07 Sim/B/B04 Sim/B/B02 ;1,9 (1,91 | 1 | 0) 1,9 (1,6 | 1 | 0) 1,9 (1,41 | 1 | 0) 1,89 (1,22 | 2 | 0) 1,51 (0,43 | 10 | 0,5) 
P000534;-2,77;0,15;32;0,31;Sim/A/A02;-2,75;0,25;10;0,2;Sim/B/B02 Sim/B/B01 Sim/A/A05 ;-2,77 (225,27 | 1 | 0) -2,78 (1,98 | 5 | 0) -2,93 (0,23 | 5 | 0,2) 
P000535;-1,21;0,1;58;0,24;Sim/C/C03;-0,8;0,39;10;0,3;Sim/C/C01 Sim/A/A04 Sim/A/A07 Sim/B/B01 ;-1,35 (0,27 | 10 | 0,2) -1,43 (0,25 | 4 | 0,25) -1,68 (0,99 | 6 | 0) -2,51 (1,12 | 8 | 0) 
P000536;-0,48;0,08;72;0,44;Sim/C/C01;-0,06;0,24;5;0,6;Sim/B/B02 Sim/A/A04 Sim/A/A07 Sim/C/C03 Sim/B/B01 ;-0,53 (0,25 | 9 | 0,11) -0,68 (0,25 | 6 | 0,5) -0,7 (0,17 | 7 | 0,29) -0,89 (0,43 | 10 | 0,1) -1,06 (0,29 | 10 | 0,4) 
P000537;1,19;0,12;55;0,75;Sim/B/B02;1,67;0,39;10;0,5;Sim/B/B01 Sim/C/C02 ;0,99 (0,24 | 7 | 0,57) 0,6 (0,29 | 10 | 0,7) 
P000538;-0,78;0,08;69;0,35;Sim/A/A07;-0,21;0,21;10;0,6;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/C/C02 ;-0,93 (0,22 | 8 | 0,5) -0,96 (0,2 | 4 | 0,5) -1,14 (0,23 | 4 | 0) -1,38 (0,5 | 10 | 0,2) 
P000539;-3,14;0,18;41;0,27;Sim/A/A05;-2,98;0,22;10;0,4;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A01 ;-3,14 (676,07 | 1 | 0) -3,15 (2,96 | 5 | 0) -3,15 (1,86 | 5 | 0) -3,19 (0,45 | 10 | 0) -3,21 (0,3 | 10 | 0,7) 
P000540;3,06;0,1;67;0,45;Sim/C/C07;3,17;0,23;5;0,4;Sim/C/C09 Sim/C/C08 Sim/C/C04 Sim/C/C06 Sim/B/B03 Sim/C/C05 Sim/B/B01 ;3,05 (0,99 | 5 | 0) 3,05 (0,85 | 5 | 0) 2,9 (0,32 | 10 | 0,4) 2,86 (0,67 | 7 | 0,14) 2,23 (0,89 | 5 | 0,8) 2,18 (0,88 | 7 | 0,14) 2,01 (0,51 | 10 | 0,9) 
P000541;-4,38;0,15;26;0,12;Sim/A/A01;-4,27;0,23;5;0,4;Sim/B/B02 Sim/A/A02 Sim/B/B01 Sim/A/A06 Sim/A/A03 ;-4,38 (26336,98 | 1 | 0) -4,38 (3,25 | 5 | 0) -4,38 (5,1 | 5 | 0) -4,38 (3,37 | 5 | 0) -4,46 (0,23 | 5 | 0,2) 
P000542;1,04;0,11;57;0,72;Sim/B/B01;1,53;0,34;10;0,8;Sim/C/C03 Sim/B/B03 Sim/C/C02 Sim/A/A02 ;0,99 (0,25 | 6 | 0,67) 0,86 (0,19 | 6 | 0,33) 0,83 (0,3 | 10 | 0,8) 0,83 (0,39 | 10 | 0,9) 
P000543;0,33;0,09;69;0,54;Sim/A/A02;0,83;0,39;10;0,9;Sim/B/B02 Sim/B/B03 Sim/C/C03 Sim/C/C01 ;0,31 (0,23 | 4 | 0,5) 0,29 (0,27 | 10 | 0) 0,27 (0,2 | 9 | 0,44) -0,08 (0,23 | 6 | 0,5) 
P000544;-3,07;0,19;35;0,29;;;;;;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A03 ;-3,07 (545,02 | 1 | 0) -3,07 (2,79 | 5 | 0) -3,08 (1,78 | 5 | 0) -3,24 (0,48 | 10 | 0,1) -3,83 (0,23 | 5 | 0,6) 
P000545;0,73;0,09;66;0,65;Sim/B/B01;1,23;0,26;10;0,8;Sim/A/A02 Sim/B/B03 ;0,41 (0,35 | 10 | 0,8) 0,32 (0,26 | 10 | 0,2) 
P000546;-4,5;0,16;26;0,15;;;;;;Sim/B/B02 Sim/A/A02 Sim/B/B01 Sim/A/A06 Sim/A/A03 ;-4,5 (37857,04 | 1 | 0) -4,5 (3,65 | 5 | 0) -4,5 (5,27 | 5 | 0) -4,5 (3,49 | 5 | 0) -4,52 (0,23 | 6 | 0,33) 
P000547;-2,56;0,15;38;0,34;Sim/A/A06;-1,7;0,41;10;0,2;Sim/A/A05 ;-2,8 (0,2 | 5 | 0,4) 
P000548;-0,04;0,08;72;0,53;Sim/C/C02;0,28;0,28;10;0,5;Sim/B/B03 Sim/B/B02 Sim/B/B01 Sim/A/A04 Sim/A/A07 Sim/A/A02 ;-0,05 (0,47 | 9 | 0) -0,06 (0,21 | 6 | 0,5) -0,09 (0,24 | 6 | 0,5) -0,13 (0,24 | 3 | 0,33) -0,37 (0,23 | 4 | 0,5) -0,44 (0,25 | 9 | 0,56) 
P000549;-0,27;0,08;69;0,54;Sim/C/C02;0,42;0,3;10;0,6;Sim/A/A04 Sim/B/B03 Sim/C/C01 Sim/A/A07 Sim/B/B01 Sim/C/C03 ;-0,27 (0,23 | 6 | 0,5) -0,27 (0,74 | 5 | 0) -0,37 (0,23 | 4 | 0,5) -0,47 (0,18 | 6 | 0,67) -0,79 (0,27 | 10 | 0,5) -1,89 (1,27 | 5 | 0) 
P000550;-0,71;0,08;56;0,36;Sim/B/B01;-0,33;0,25;8;0,5;Sim/C/C02 Sim/A/A02 Sim/C/C03 Sim/A/A07 ;-0,78 (0,25 | 4 | 0,25) -0,93 (0,22 | 8 | 0,5) -1,03 (0,53 | 6 | 0,17) -1,62 (0,98 | 5 | 0,2) 
P000551;-0,81;0,08;53;0,34;Sim/B/B02;-0,32;0,21;8;0,25;Sim/A/A02 Sim/A/A04 Sim/C/C03 Sim/B/B01 ;-0,89 (0,24 | 6 | 0,5) -1,15 (0,2 | 5 | 0,4) -1,89 (1,27 | 5 | 0) -2,51 (1,12 | 8 | 0,13) 
P000552;1,78;0,2;39;0,69;Sim/B/B02;1,97;0,3;10;0,6;Sim/C/C10 Sim/C/C04 Sim/C/C07 Sim/B/B04 Sim/B/B03 Sim/B/B01 ;1,78 (2,31 | 1 | 0) 1,78 (1,89 | 1 | 0) 1,77 (1,58 | 1 | 0) 1,75 (3,75 | 1 | 0) 1,71 (0,31 | 10 | 0,8) 1,53 (0,34 | 10 | 0,8) 
P000553;0,19;0,09;88;0,59;Sim/B/B02;0,55;0,22;7;0,57;Sim/C/C02 Sim/A/A06 Sim/B/B03 Sim/B/B01 Sim/A/A02 Sim/C/C03 ;0,12 (0,25 | 10 | 0,5) 0,09 (0,6 | 6 | 0,83) 0,06 (0,39 | 10 | 0,1) -0,04 (0,24 | 5 | 0,6) -0,08 (0,3 | 10 | 0,7) -0,25 (0,31 | 10 | 0,4) 
P000554;-4,05;0,14;30;0,23;Sim/A/A01;-3,85;0,24;5;0,4;Sim/B/B02 Sim/A/A02 Sim/A/A06 Sim/A/A03 ;-4,05 (10116,69 | 1 | 0) -4,06 (2,25 | 5 | 0) -4,06 (3,02 | 5 | 0) -4,15 (0,16 | 9 | 0,44) 
P000555;4,62;0,11;65;0,85;Sim/C/C08;4,9;0,18;6;0,67;Sim/C/C07 Sim/C/C04 Sim/C/C09 Sim/B/B02 ;4,45 (0,36 | 10 | 0,9) 4,33 (0,25 | 10 | 0,7) 4,2 (0,24 | 4 | 0,25) 4,03 (1,72 | 5 | 0,8) 
P000556;-0,23;0,08;87;0,51;Sim/B/B01;0,44;0,3;10;0,5;Sim/B/B03 Sim/A/A04 Sim/B/B02 Sim/C/C01 ;-0,29 (0,79 | 5 | 0) -0,41 (0,25 | 7 | 0,57) -0,5 (0,24 | 9 | 0) -1,03 (0,23 | 7 | 0,29) 
P000557;-5,65;0,88;26;0;;;;;;;
P000558;3,19;0,11;61;0,46;Sim/C/C09;3,57;0,41;10;0,1;Sim/B/B04 Sim/C/C10 Sim/B/B03 Sim/C/C04 ;3 (0,22 | 4 | 0,5) 2,94 (0,24 | 5 | 0,4) 2,05 (0,49 | 10 | 0,8) 2,05 (0,73 | 6 | 0) 
P000559;0,78;0,1;56;0,66;Sim/C/C02;1,11;0,34;10;0,8;Sim/B/B03 Sim/A/A04 Sim/B/B02 ;0,77 (0,22 | 5 | 0,4) 0,42 (0,26 | 10 | 0,7) 0,38 (0,24 | 5 | 0,4) 
P000560;-4,67;0,18;30;0,1;;;;;;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A03 ;-4,67 (63403,05 | 1 | 0) -4,68 (5,52 | 5 | 0) -4,68 (3,66 | 5 | 0) -5,06 (0,5 | 10 | 0,1) 
P000561;4,07;0,09;58;0,67;Sim/C/C09;4,26;0,2;6;0,33;Sim/C/C07 Sim/C/C04 Sim/C/C05 Sim/B/B01 ;4,04 (0,25 | 4 | 0,75) 3,99 (0,25 | 8 | 0,5) 3,53 (0,23 | 5 | 0,4) 2,01 (0,56 | 6 | 0,83) 
P000562;5,54;0,34;47;0,94;;;;;;Sim/C/C09 Sim/C/C06 Sim/B/B03 ;5,37 (0,43 | 10 | 0,9) 4,89 (0,55 | 9 | 0,89) 3,39 (2,16 | 5 | 0,8) 
P000563;5,88;0,68;41;0,98;;;;;;Sim/B/B02 ;3,3 (0,83 | 5 | 0,8) 
P000564;5,97;0,77;41;1;;;;;;;
P000565;-2,93;0,16;40;0,35;;;;;;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A05 Sim/A/A02 ;-2,93 (354,77 | 1 | 0) -2,93 (2,41 | 5 | 0) -2,93 (1,62 | 5 | 0) -3 (0,24 | 9 | 0,33) -3,24 (0,48 | 10 | 0,1) 
P000566;-3,21;0,2;39;0,26;Sim/A/A01;-2,7;0,46;10;0,9;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A05 ;-3,21 (834,64 | 1 | 0) -3,22 (3,14 | 5 | 0) -3,22 (1,95 | 5 | 0) -3,26 (0,51 | 8 | 0) -3,51 (0,48 | 10 | 0,1) 
P000567;4,02;0,09;64;0,67;Sim/C/C06;4,24;0,2;5;0,8;Sim/C/C07 Sim/C/C08 Sim/C/C10 Sim/C/C04 Sim/B/B02 ;3,98 (0,25 | 3 | 0,67) 3,95 (0,26 | 10 | 0,2) 3,73 (0,19 | 6 | 0,67) 3,51 (0,24 | 8 | 0,5) 3,26 (0,79 | 5 | 0,8) 
P000568;-3,61;0,18;34;0,29;Sim/A/A05;-2,48;0,22;5;0,6;Sim/A/A02 Sim/A/A06 Sim/A/A01 Sim/A/A03 ;-3,62 (1,15 | 5 | 0) -3,62 (2,49 | 5 | 0) -3,76 (0,22 | 6 | 0,5) -4,16 (0,2 | 7 | 0,43) 
P000569;-3,83;0,16;36;0,31;Sim/A/A06;-1,72;0,44;10;0,2;Sim/B/B02 Sim/A/A02 Sim/B/B01 Sim/A/A01 ;-3,83 (5133,29 | 1 | 0) -3,83 (1,59 | 5 | 0) -3,83 (4,35 | 5 | 0) -4,27 (0,23 | 5 | 0,4) 
P000570;4,65;0,11;56;0,8;Sim/C/C09;5,07;0,28;10;0,8;Sim/C/C08 Sim/C/C04 Sim/B/B01 ;4,3 (0,23 | 6 | 0,33) 4,29 (0,25 | 10 | 0,7) 2,86 (1,28 | 5 | 0,8) 
P000571;5,97;0,77;41;1;;;;;;;
P000572;3,36;0,09;68;0,43;Sim/C/C09;3,86;0,28;10;0,1;Sim/C/C05 Sim/B/B02 Sim/B/B04 Sim/C/C07 Sim/C/C06 Sim/B/B03 ;3,32 (0,22 | 4 | 0,5) 3,26 (0,79 | 5 | 0,8) 3,2 (0,25 | 4 | 0,5) 3,14 (0,24 | 4 | 0,5) 2,97 (0,51 | 10 | 0,1) 2,23 (0,89 | 5 | 0,8) 
P000573;0,42;0,09;75;0,57;Sim/A/A02;0,83;0,39;10;0,9;Sim/C/C01 Sim/B/B01 Sim/B/B03 Sim/C/C03 ;0,32 (0,32 | 10 | 0,8) 0,26 (0,27 | 10 | 0,5) 0,13 (0,35 | 10 | 0,1) -0,12 (0,3 | 10 | 0,4) 
P000574;1,38;0,13;55;0,75;Sim/C/C03;1,67;0,46;10;0,9;Sim/C/C07 Sim/C/C04 Sim/B/B02 Sim/B/B03 Sim/A/A04 ;1,38 (2,35 | 1 | 0) 1,38 (2,04 | 2 | 0) 1,18 (0,39 | 10 | 0,5) 1,16 (0,2 | 5 | 0,6) 0,92 (0,55 | 7 | 0,86) 
P000575;-3,66;0,17;34;0,26;Sim/A/A01;-3,66;0,22;7;0,57;Sim/A/A06 Sim/A/A02 Sim/A/A03 ;-3,66 (2,54 | 5 | 0) -3,67 (1,22 | 5 | 0) -4,12 (0,21 | 5 | 0,4) 
P000576;-2;0,15;41;0,2;Sim/C/C01;-1,66;0,4;10;0,1;Sim/B/B01 Sim/A/A04 Sim/A/A05 ;-2,02 (0,68 | 5 | 0) -2,02 (0,58 | 5 | 0) -2,21 (0,24 | 4 | 0,5) 
P000577;5,6;0,4;47;0,98;;;;;;Sim/B/B04 ;4,05 (0,44 | 10 | 0,9) 
P000578;-1,89;0,15;37;0,35;Sim/B/B01;-1,59;0,37;10;0,1;Sim/A/A06 Sim/A/A02 ;-1,96 (0,63 | 8 | 0,13) -2,49 (0,24 | 6 | 0,33) 
